customer_id,total_revenue,total_orders,tenure_days,status,avg_order_value,purchase_frequency,historical_clv,predicted_clv
CUST1302,1521.1000000000001,1,31,paused,1521.1000000000001,0.9217171717171717,1521.1000000000001,1962.833585858586
CUST1303,603.1,1,655,cancelled,603.1,0.35784313725490197,603.1,302.1412745098039
CUST1304,360.92,1,602,active,360.92,0.37745604963805585,360.92,190.72401240951396
CUST1305,1475.24,1,459,active,1475.24,0.44296116504854366,1475.24,914.8636407766988
CUST1306,1317.88,1,167,active,1317.88,0.6860902255639098,1317.88,1265.8584210526315
CUST1307,363.57,1,139,paused,363.57,0.7242063492063492,363.57,368.6195833333333
CUST1308,1750.23,1,250,active,1750.23,0.5934959349593496,1750.23,1454.2561463414634
CUST1309,1454.34,1,1488,active,1454.34,0.19697787371829464,1454.34,401.06192120885044
CUST1310,593.11,1,677,cancelled,593.11,0.3502879078694818,593.11,290.86296545105563
CUST1311,1597.28,1,343,paused,1597.28,0.5155367231638418,1597.28,1152.8390960451975
CUST1312,675.9200000000001,1,1426,active,675.9200000000001,0.2037967615857063,675.9200000000001,192.85042992741487
CUST1313,1270.8600000000001,1,738,active,1270.8600000000001,0.33091568449682685,1270.8600000000001,588.7665095194923
CUST1314,1138.35,1,1487,active,1138.35,0.1970842332613391,1138.35,314.0911717062635
CUST1315,196.07999999999998,1,1122,cancelled,196.07999999999998,0.24546065904505715,196.07999999999998,67.38189643577672
CUST1316,306.12,1,600,cancelled,306.12,0.37823834196891193,306.12,162.10084974093263
CUST1317,924.6,1,131,active,924.6,0.7358870967741936,924.6,952.5616935483871
CUST1318,1138.1399999999999,1,363,cancelled,1138.1399999999999,0.5013736263736264,1138.1399999999999,798.8867307692306
CUST1319,326.0,1,337,cancelled,326.0,0.51994301994302,326.0,237.30199430199428
CUST1320,466.56,1,201,paused,466.56,0.6448763250883391,466.56,421.2228975265017
CUST1321,843.78,1,547,active,843.78,0.40021929824561403,843.78,472.77585526315784
CUST1322,610.12,1,99,cancelled,610.12,0.7866379310344827,610.12,671.9209482758619
CUST1323,1998.08,1,758,active,1998.08,0.3250222617987533,1998.08,909.1886731967942
CUST1324,408.90000000000003,1,24,active,408.90000000000003,0.9383033419023137,408.90000000000003,537.1411311053985
CUST1325,1113.4,1,1482,cancelled,1113.4,0.19761775852734162,1113.4,308.03865728207904
CUST1326,1387.5,1,1111,active,1387.5,0.247289972899729,1387.5,480.36077235772353
CUST1327,630.3,1,258,active,630.3,0.5858747993579454,630.3,516.9876404494381
CUST1328,58.650000000000006,1,130,active,58.650000000000006,0.7373737373737373,58.650000000000006,60.54575757575758
CUST1329,1844.88,1,249,active,1844.88,0.5944625407166124,1844.88,1535.3968729641695
CUST1330,1505.84,1,486,active,1505.84,0.4289071680376028,1505.84,904.2117978848412
CUST1331,171.89999999999998,1,537,active,171.89999999999998,0.4046563192904656,171.89999999999998,97.38458980044344
CUST1332,1403.36,1,851,active,1403.36,0.3001644736842105,1403.36,589.7343421052631
CUST1333,1440.72,1,589,active,1440.72,0.3825995807127882,1440.72,771.7064150943395
CUST1334,1993.1100000000001,1,1381,active,1993.1100000000001,0.20904925544100803,1993.1100000000001,583.3214261168384
CUST1335,694.29,1,142,cancelled,694.29,0.7199211045364892,694.29,699.7676331360946
CUST1336,961.03,1,1233,active,961.03,0.2284105131414268,961.03,307.3130976220275
CUST1337,1470.07,1,504,paused,1470.07,0.42002301495972383,1470.07,864.4485270425776
CUST1338,1395.04,1,701,paused,1395.04,0.34240150093808636,1395.04,668.7293058161351
CUST1339,876.84,1,423,active,876.84,0.4631979695431472,876.84,568.6107106598985
CUST1340,728.21,1,743,active,728.21,0.32942238267148016,728.21,335.84414259927803
CUST1341,1803.7,1,234,active,1803.7,0.6093489148580968,1803.7,1538.715692821369
CUST1342,1664.08,1,403,active,1664.08,0.47526041666666663,1664.08,1107.219895833333
CUST1343,1176.8000000000002,1,164,active,1176.8000000000002,0.6899810964083176,1176.8000000000002,1136.7576559546317
CUST1344,45.15,1,1531,active,45.15,0.19251054852320676,45.15,12.168591772151899
CUST1345,411.1,1,348,active,411.1,0.511921458625526,411.1,294.6312762973352
CUST1346,224.15,1,417,active,224.15,0.4667519181585678,224.15,146.47141943734016
CUST1347,231.96,1,1177,active,231.96,0.23670557717250323,231.96,76.86871595330739
CUST1348,26.33,1,691,cancelled,26.33,0.3456439393939394,26.33,12.741126893939391
CUST1349,1033.8000000000002,1,574,active,1033.8000000000002,0.3887113951011715,1033.8000000000002,562.5897763578275
CUST1350,1871.85,1,948,active,1871.85,0.277989337395278,1871.85,728.4960776846914
CUST1351,1780.2599999999998,1,112,cancelled,1780.2599999999998,0.7651991614255764,1780.2599999999998,1907.154842767295
CUST1352,1727.7599999999998,1,1365,cancelled,1727.7599999999998,0.21098265895953755,1727.7599999999998,510.3383583815027
CUST1353,1503.11,1,538,cancelled,1503.11,0.40420819490586934,1503.11,850.5971317829457
CUST1354,1248.09,1,570,cancelled,1248.09,0.39037433155080214,1248.09,682.1112192513368
CUST1355,1316.82,1,739,cancelled,1316.82,0.33061594202898553,1316.82,609.5063586956522
CUST1356,240.94,1,1589,active,240.94,0.18679631525076765,240.94,63.00938587512793
CUST1357,1160.91,1,543,active,1160.91,0.40198237885462557,1160.91,653.3315088105727
CUST1358,1185.52,1,885,active,1185.52,0.292,1185.52,484.64057599999995
CUST1359,1716.6499999999999,1,1269,cancelled,1716.6499999999999,0.22337821297429622,1716.6499999999999,536.8470930232558
CUST1360,585.12,1,365,active,585.12,0.5,585.12,409.584
CUST1361,1485.54,1,86,cancelled,1485.54,0.8093126385809313,1485.54,1683.1728159645231
CUST1362,1778.4,1,135,active,1778.4,0.7300000000000001,1778.4,1817.5248000000001
CUST1363,1988.67,1,732,cancelled,1988.67,0.33272561531449407,1988.67,926.3540291704649
CUST1364,1207.6200000000001,1,98,cancelled,1207.6200000000001,0.7883369330453563,1207.6200000000001,1332.8160259179265
CUST1365,228.24,1,621,active,228.24,0.3701825557809331,228.24,118.28665314401624
CUST1366,1336.08,1,605,active,1336.08,0.37628865979381443,1336.08,703.8524536082474
CUST1367,1392.48,1,1257,active,1392.48,0.2250308261405672,1392.48,438.6912946979038
CUST1368,532.91,1,783,cancelled,532.91,0.31794425087108014,532.91,237.20993902439022
CUST1369,628.25,1,709,active,628.25,0.33985102420856617,628.25,298.91596834264436
CUST1370,1952.6499999999999,1,1089,active,1952.6499999999999,0.25103163686382396,1952.6499999999999,686.2476960110041
CUST1371,1451.68,1,883,active,1451.68,0.2924679487179487,1451.68,594.3978205128204
CUST1372,1813.56,1,776,active,1813.56,0.31989482909728306,1813.56,812.2078527607362
CUST1373,1898.7599999999998,1,916,active,1898.7599999999998,0.2849336455893833,1898.7599999999998,757.4288524590163
CUST1374,451.26,1,946,cancelled,451.26,0.2784134248665141,451.26,175.8915789473684
CUST1375,1598.16,1,460,paused,1598.16,0.4424242424242425,1598.16,989.8906181818182
CUST1376,84.21,1,665,active,84.21,0.35436893203883496,84.21,41.7779708737864
CUST1377,218.88,1,1168,active,218.88,0.23809523809523808,218.88,72.95999999999998
CUST1378,613.6999999999999,1,968,active,613.6999999999999,0.2738184546136534,613.6999999999999,235.2593398349587
CUST1379,142.2,1,442,paused,142.2,0.45229244114002487,142.2,90.04237918215614
CUST1380,544.5,1,90,paused,544.5,0.8021978021978021,544.5,611.5153846153845
CUST1381,391.2,1,737,active,391.2,0.3312159709618875,391.2,181.40036297640654
CUST1382,971.28,1,1583,cancelled,971.28,0.1873716632443532,971.28,254.78648870636547
CUST1383,1732.98,1,426,active,1732.98,0.4614412136536031,1732.98,1119.5357522123893
CUST1384,568.0500000000001,1,722,active,568.0500000000001,0.3357865685372585,568.0500000000001,267.0409843606256
CUST1385,548.32,1,304,paused,548.32,0.5455904334828101,548.32,418.8214050822122
CUST1386,1547.44,1,127,cancelled,1547.44,0.741869918699187,1547.44,1607.1988617886177
CUST1387,1660.1999999999998,1,117,active,1660.1999999999998,0.7572614107883817,1660.1999999999998,1760.0875518672196
CUST1388,103.66,1,89,cancelled,103.66,0.8039647577092511,103.66,116.67458149779735
CUST1389,1069.84,1,105,active,1069.84,0.776595744680851,1069.84,1163.1664680851063
CUST1390,209.76,1,1244,paused,209.76,0.22684897451833438,209.76,66.61737725295214
CUST1391,1499.71,1,889,active,1499.71,0.29106858054226475,1499.71,611.1258452950558
CUST1392,1688.52,1,780,paused,1688.52,0.3187772925764192,1688.52,753.5665676855895
CUST1393,1366.86,1,17,active,1366.86,0.955497382198953,1366.86,1828.4436125654452
CUST1394,1741.6799999999998,1,14,active,1741.6799999999998,0.9630606860158311,1741.6799999999998,2348.2809498680735
CUST1395,1210.77,1,305,active,1210.77,0.5447761194029851,1210.77,923.4380149253731
CUST1396,868.32,1,303,active,868.32,0.5464071856287425,868.32,664.2388023952095
CUST1397,314.23,1,609,paused,314.23,0.3747433264887064,314.23,164.85783367556468
CUST1398,1107.33,1,1350,paused,1107.33,0.21282798833819244,1107.33,329.9391428571429
CUST1399,913.22,1,477,cancelled,913.22,0.4334916864608076,913.22,554.2225890736341
CUST1400,362.0,1,985,active,362.0,0.27037037037037037,362.0,137.0237037037037
CUST1401,397.65000000000003,1,194,cancelled,397.65000000000003,0.6529516994633273,397.65000000000003,363.504740608229
CUST1402,630.0,1,817,cancelled,630.0,0.30879864636209814,630.0,272.3604060913706
CUST1403,117.0,1,242,active,117.0,0.601317957166392,117.0,98.49588138385501
CUST1404,521.43,1,343,active,521.43,0.5155367231638418,521.43,376.3428389830508
CUST1405,1618.23,1,1390,paused,1618.23,0.20797720797720798,1618.23,471.17694017094016
CUST1406,707.14,1,571,active,707.14,0.38995726495726496,707.14,386.05613247863243
CUST1407,1263.8,1,530,cancelled,1263.8,0.40782122905027934,1263.8,721.5662569832401
CUST1408,1929.72,1,508,active,1929.72,0.41809851088201605,1929.72,1129.5382817869415
CUST1409,1738.32,1,618,paused,1738.32,0.3713123092573754,1738.32,903.6434587995931
CUST1410,758.32,1,343,active,758.32,0.5155367231638418,758.32,547.3185310734464
CUST1411,1529.0,1,1242,active,1529.0,0.2271313005600498,1529.0,486.1972619788425
CUST1412,164.32,1,1791,active,164.32,0.16929499072356216,164.32,38.945974025974024
CUST1413,1246.72,1,592,active,1246.72,0.38140020898641586,1246.72,665.6989759665621
CUST1414,1230.48,1,504,active,1230.48,0.42002301495972383,1230.48,723.5618872266974
CUST1415,1051.44,1,763,active,1051.44,0.3235815602836879,1051.44,476.31723404255314
CUST1416,1733.12,1,439,active,1733.12,0.4539800995024875,1733.12,1101.5227860696514
CUST1417,451.20000000000005,1,1485,active,451.20000000000005,0.1972972972972973,451.20000000000005,124.62875675675676
CUST1418,119.63,1,823,active,119.63,0.30723905723905726,119.63,51.457011784511785
CUST1419,37.98,1,651,paused,37.98,0.359251968503937,37.98,19.102145669291335
CUST1420,179.34,1,1079,paused,179.34,0.25277008310249305,179.34,63.464501385041544
CUST1421,230.88,1,977,active,230.88,0.2719821162444113,230.88,87.91332339791356
CUST1422,1441.3,1,842,active,1441.3,0.3024026512013256,1441.3,610.1941176470588
CUST1423,297.04,1,593,active,297.04,0.38100208768267224,297.04,158.44200417536535
CUST1424,1799.69,1,1140,cancelled,1799.69,0.2425249169435216,1799.69,611.0575348837209
CUST1425,1101.57,1,175,active,1101.57,0.6759259259259259,1101.57,1042.411611111111
CUST1426,1218.7,1,496,paused,1218.7,0.4239256678281069,1218.7,723.2934959349594
CUST1427,1457.61,1,895,cancelled,1457.61,0.28968253968253965,1457.61,591.1418333333332
CUST1428,849.68,1,928,active,849.68,0.28228924980665115,849.68,335.7977416860014
CUST1429,841.59,1,279,cancelled,841.59,0.5667701863354038,841.59,667.7833695652174
CUST1430,1228.83,1,1427,cancelled,1228.83,0.20368303571428575,1228.83,350.40855468750004
CUST1431,795.0,1,482,active,795.0,0.4309327036599764,795.0,479.62809917355366
CUST1432,391.98,1,168,cancelled,391.98,0.6848030018761727,391.98,375.80071294559104
CUST1433,418.6,1,329,active,418.6,0.5259365994236311,418.6,308.2198847262248
CUST1434,1106.19,1,607,cancelled,1106.19,0.37551440329218105,1106.19,581.5463888888888
CUST1435,1338.93,1,853,paused,1338.93,0.2996715927750411,1338.93,561.735
CUST1436,1815.48,1,618,active,1815.48,0.3713123092573754,1815.48,943.7540996948118
CUST1437,278.08,1,829,active,278.08,0.30569514237855944,278.08,119.01078726968171
CUST1438,1390.32,1,384,cancelled,1390.32,0.4873164218958611,1390.32,948.536074766355
CUST1439,174.96,1,652,active,174.96,0.35889872173058013,174.96,87.91008849557522
CUST1440,123.64,1,973,active,123.64,0.2727952167414051,123.64,47.21976083707026
CUST1441,580.8,1,367,active,580.8,0.4986338797814207,580.8,405.44918032786876
CUST1442,192.54000000000002,1,1563,active,192.54000000000002,0.18931535269709546,192.54000000000002,51.031089211618266
CUST1443,1409.68,1,108,active,1409.68,0.7716701902748414,1409.68,1522.9312473572936
CUST1444,1656.3600000000001,1,679,active,1656.3600000000001,0.34961685823754785,1656.3600000000001,810.7279310344827
CUST1445,839.04,1,585,active,839.04,0.3842105263157895,839.04,451.31519999999995
CUST1446,552.26,1,37,cancelled,552.26,0.9079601990049752,552.26,702.0021393034825
CUST1447,1510.04,1,141,active,1510.04,0.7213438735177865,1510.04,1524.9613438735178
CUST1448,900.5699999999999,1,1424,active,900.5699999999999,0.20402459474566798,900.5699999999999,257.23380100614867
CUST1449,818.01,1,1076,paused,818.01,0.2532963219986121,818.01,290.07849410131854
CUST1450,260.15,1,98,active,260.15,0.7883369330453563,260.15,287.1201943844492
CUST1451,309.76,1,497,active,309.76,0.42343387470997684,309.76,183.6280278422274
CUST1452,1068.1200000000001,1,551,paused,1068.1200000000001,0.39847161572052403,1068.1200000000001,595.8617030567686
CUST1453,777.02,1,646,paused,777.02,0.361028684470821,777.02,392.7371117705242
CUST1454,1727.46,1,114,cancelled,1727.46,0.7620041753653445,1727.46,1842.8644258872653
CUST1455,433.8,1,684,active,433.8,0.34795042897998096,433.8,211.31725452812205
CUST1456,155.88,1,409,active,155.88,0.4715762273901809,155.88,102.91302325581395
CUST1457,1174.59,1,737,active,1174.59,0.3312159709618875,1174.59,544.6601542649727
CUST1458,1365.8700000000001,1,686,active,1365.8700000000001,0.3472882968601332,1365.8700000000001,664.0909324452902
CUST1459,1137.99,1,437,active,1137.99,0.45511221945137154,1137.99,725.0784164588528
CUST1460,1658.24,1,465,active,1658.24,0.4397590361445783,1658.24,1020.9164337349396
CUST1461,1947.2400000000002,1,964,cancelled,1947.2400000000002,0.2746425884123401,1947.2400000000002,748.7130474040633
CUST1462,1030.75,1,90,active,1030.75,0.8021978021978021,1030.75,1157.6115384615382
CUST1463,1493.98,1,813,paused,1493.98,0.30984719864176574,1493.98,648.0677249575552
CUST1464,1106.72,1,1207,paused,1106.72,0.23218829516539438,1106.72,359.75440203562334
CUST1465,1069.68,1,117,active,1069.68,0.7572614107883817,1069.68,1134.0383402489626
CUST1466,638.11,1,311,cancelled,638.11,0.5399408284023669,638.11,482.3582988165681
CUST1467,1802.56,1,118,active,1802.56,0.7556935817805382,1802.56,1907.0562318840575
CUST1468,1201.5,1,505,active,1201.5,0.4195402298850575,1201.5,705.7086206896553
CUST1469,1281.06,1,198,cancelled,1281.06,0.6483126110124334,1281.06,1162.738294849023
CUST1470,1482.96,1,121,active,1482.96,0.7510288065843621,1482.96,1559.2439506172836
CUST1471,702.4,1,794,cancelled,702.4,0.31492666091458155,702.4,309.68628127696286
CUST1472,391.12,1,634,cancelled,391.12,0.36536536536536535,391.12,200.06238238238234
CUST1473,1778.3999999999999,1,13,active,1778.3999999999999,0.9656084656084657,1778.3999999999999,2404.133333333333
CUST1474,1064.18,1,545,active,1064.18,0.40109890109890106,1064.18,597.5779999999999
CUST1475,980.6,1,841,cancelled,980.6,0.30265339966832505,980.6,415.49469320066333
CUST1476,1883.16,1,766,cancelled,1883.16,0.32272325375773653,1883.16,850.8353315649867
CUST1477,835.04,1,338,cancelled,835.04,0.519203413940256,835.04,606.9778662873399
CUST1478,998.08,1,1515,active,998.08,0.19414893617021275,998.08,271.2866382978723
CUST1479,541.26,1,871,cancelled,541.26,0.2953074433656958,541.26,223.7733495145631
CUST1480,1109.88,1,1380,paused,1109.88,0.20916905444126074,1109.88,325.0135702005731
CUST1481,664.35,1,40,cancelled,664.35,0.9012345679012346,664.35,838.2292592592592
CUST1482,1062.56,1,707,active,1062.56,0.34048507462686567,1062.56,506.50014925373125
CUST1483,554.08,1,748,cancelled,554.08,0.3279424977538185,554.08,254.38893081761006
CUST1484,952.1500000000001,1,234,active,952.1500000000001,0.6093489148580968,952.1500000000001,812.2681969949916
CUST1485,1598.38,1,397,active,1598.38,0.479002624671916,1598.38,1071.879501312336
CUST1486,975.01,1,336,active,975.01,0.5206847360912982,975.01,710.7419543509272
CUST1487,186.45,1,1338,active,186.45,0.21432765707574866,186.45,55.945948326482664
CUST1488,1075.12,1,424,active,1075.12,0.4626108998732574,1075.12,696.307122940431
CUST1489,1890.6,1,740,active,1890.6,0.33031674208144796,1890.6,874.2955656108596
CUST1490,873.28,1,229,cancelled,873.28,0.6144781144781145,873.28,751.256026936027
CUST1491,1307.45,1,343,paused,1307.45,0.5155367231638418,1307.45,943.653884180791
CUST1492,486.36,1,1272,active,486.36,0.22296884544899206,486.36,151.82037874160048
CUST1493,1481.71,1,783,active,1481.71,0.31794425087108014,1481.71,659.5416463414633
CUST1494,1702.89,1,260,cancelled,1702.89,0.584,1702.89,1392.2828639999998
CUST1495,1084.56,1,95,active,1084.56,0.7934782608695653,1084.56,1204.804695652174
CUST1496,1984.05,1,114,active,1984.05,0.7620041753653445,1984.05,2116.5961377870563
CUST1497,1673.52,1,1296,cancelled,1673.52,0.21974714027694162,1673.52,514.8517278747743
CUST1498,143.92,1,264,active,143.92,0.5802861685214626,143.92,116.92069952305245
CUST1499,1601.28,1,134,active,1601.28,0.7314629258517034,1601.28,1639.7877354709417
CUST1500,1748.97,1,298,paused,1748.97,0.55052790346908,1748.97,1347.9995022624435
CUST1501,614.28,1,238,paused,614.28,0.6053067993366501,614.28,520.5590049751244
CUST1502,1545.76,1,1166,paused,1545.76,0.23840627041149576,1545.76,515.9264271717832
CUST1503,1993.12,1,782,cancelled,1993.12,0.3182214472537053,1993.12,887.9549433304272
CUST1504,1931.34,1,723,active,1931.34,0.33547794117647056,1931.34,907.0907536764705
CUST1505,1213.7400000000002,1,681,active,1213.7400000000002,0.3489483747609943,1213.7400000000002,592.945640535373
CUST1506,472.48,1,588,active,472.48,0.3830010493179433,472.48,253.34447009443858
CUST1507,818.9,1,1579,cancelled,818.9,0.18775720164609053,818.9,215.25612139917692
CUST1508,1838.34,1,848,paused,1838.34,0.3009068425391591,1838.34,774.4367188788127
CUST1509,1458.45,1,417,active,1458.45,0.4667519181585678,1458.45,953.0280690537085
CUST1510,748.92,1,998,cancelled,748.92,0.2677916360968452,748.92,280.77631694790904
CUST1511,570.43,1,755,paused,570.43,0.32589285714285715,570.43,260.25868749999995
CUST1512,108.12,1,1411,paused,108.12,0.20551801801801803,108.12,31.10885135135135
CUST1513,1704.8500000000001,1,898,cancelled,1704.8500000000001,0.2889944576405384,1704.8500000000001,689.7690815518606
CUST1514,1285.6200000000001,1,659,active,1285.6200000000001,0.3564453125,1285.6200000000001,641.5545117187501
CUST1515,704.01,1,291,active,704.01,0.5564024390243902,704.01,548.3980335365853
CUST1516,1280.25,1,835,cancelled,1280.25,0.3041666666666667,1280.25,545.173125
CUST1517,697.08,1,177,cancelled,697.08,0.6734317343173433,697.08,657.210110701107
CUST1518,1930.44,1,397,active,1930.44,0.479002624671916,1930.44,1294.560157480315
CUST1519,1334.8500000000001,1,628,active,1334.8500000000001,0.3675730110775428,1334.8500000000001,686.9167673716013
CUST1520,1419.8,1,76,active,1419.8,0.8276643990929705,1419.8,1645.1650793650792
CUST1521,1529.12,1,1614,active,1529.12,0.1844365841334007,1529.12,394.83593734209194
CUST1522,869.68,1,697,paused,869.68,0.3436911487758945,869.68,418.4618455743879
CUST1523,462.0,1,17,active,462.0,0.955497382198953,462.0,618.0157068062828
CUST1524,1025.8,1,491,active,1025.8,0.42640186915887845,1025.8,612.3642523364484
CUST1525,1803.3000000000002,1,371,paused,1803.3000000000002,0.4959239130434783,1803.3000000000002,1252.0194293478264
CUST1526,604.8,1,0,paused,604.8,1.0,604.8,846.7199999999999
CUST1527,1582.47,1,1313,cancelled,1582.47,0.2175208581644815,1582.47,481.9083253873658
CUST1528,1197.66,1,191,active,1197.66,0.6564748201438849,1197.66,1100.7270863309352
CUST1529,681.84,1,1379,active,681.84,0.20928899082568808,681.84,199.78224770642203
CUST1530,507.99,1,788,active,507.99,0.3165654813529922,507.99,225.1369384215091
CUST1531,1398.95,1,75,active,1398.95,0.8295454545454546,1398.95,1624.6896590909091
CUST1532,75.72,1,237,active,75.72,0.6063122923588039,75.72,64.27395348837209
CUST1533,1180.4,1,1286,active,1180.4,0.2210781344639612,1180.4,365.34488188976377
CUST1534,744.1200000000001,1,297,active,744.1200000000001,0.5513595166163142,744.1200000000001,574.3887009063445
CUST1535,1607.67,1,329,cancelled,1607.67,0.5259365994236311,1607.67,1183.7454899135446
CUST1536,179.52,1,30,active,179.52,0.9240506329113926,179.52,232.23979746835445
CUST1537,1773.52,1,863,active,1773.52,0.2972312703583062,1773.52,738.0038436482085
CUST1538,1515.28,1,721,active,1515.28,0.3360957642725598,1515.28,712.9908655616941
CUST1539,1322.73,1,829,active,1322.73,0.30569514237855944,1322.73,566.0929899497486
CUST1540,1889.64,1,620,active,1889.64,0.3705583756345178,1889.64,980.3107005076143
CUST1541,1785.48,1,760,paused,1785.48,0.3244444444444445,1785.48,811.0046933333333
CUST1542,1767.84,1,476,cancelled,1767.84,0.4340071343638526,1767.84,1074.15724137931
CUST1543,699.99,1,25,paused,699.99,0.9358974358974359,699.99,917.1663846153847
CUST1544,1512.45,1,1021,active,1512.45,0.26334776334776333,1512.45,557.6204545454544
CUST1545,1136.7,1,352,active,1136.7,0.509065550906555,1136.7,810.1167364016736
CUST1546,493.26,1,540,active,493.26,0.40331491712707185,493.26,278.51476243093924
CUST1547,577.99,1,781,active,577.99,0.3184991273996509,577.99,257.7250349040139
CUST1548,1172.92,1,1577,paused,1172.92,0.18795056642636457,1172.92,308.63136972193615
CUST1549,1133.94,1,348,active,1133.94,0.511921458625526,1133.94,812.6835063113606
CUST1550,1809.12,1,924,active,1809.12,0.2831652443754849,1809.12,717.1918696664081
CUST1551,1220.25,1,775,active,1220.25,0.3201754385964912,1220.25,546.9717105263157
CUST1552,205.02,1,224,active,205.02,0.6196943972835314,205.02,177.86964346349743
CUST1553,1376.19,1,1389,active,1376.19,0.2080957810718358,1376.19,400.9310661345496
CUST1554,231.68,1,667,paused,231.68,0.3536821705426357,231.68,114.71751937984496
CUST1555,1175.79,1,787,active,1175.79,0.3168402777777778,1175.79,521.5526822916667
CUST1556,988.29,1,773,active,988.29,0.32073813708260107,988.29,443.7752108963093
CUST1557,1543.19,1,731,active,1543.19,0.33302919708029194,1543.19,719.49825729927
CUST1558,1049.02,1,512,paused,1049.02,0.4161915621436716,1049.02,611.2305815279361
CUST1559,1369.52,1,72,active,1369.52,0.8352402745995423,1369.52,1601.429565217391
CUST1560,1483.02,1,633,cancelled,1483.02,0.3657314629258517,1483.02,759.341903807615
CUST1561,1433.34,1,1118,active,1433.34,0.24612272420768713,1433.34,493.88856372218476
CUST1562,265.76,1,699,active,265.76,0.3430451127819549,265.76,127.63473684210524
CUST1563,1815.34,1,827,cancelled,1815.34,0.3062080536912752,1815.34,778.2204194630872
CUST1564,68.0,1,1031,active,68.0,0.26146131805157596,68.0,24.89111747851003
CUST1565,648.48,1,883,paused,648.48,0.2924679487179487,648.48,265.5234615384615
CUST1566,110.64000000000001,1,477,active,110.64000000000001,0.4334916864608076,110.64000000000001,67.14612826603326
CUST1567,1321.44,1,408,paused,1321.44,0.4721862871927555,1321.44,873.5521862871929
CUST1568,972.9300000000001,1,180,active,972.9300000000001,0.6697247706422018,972.9300000000001,912.2334495412844
CUST1569,225.75,1,1004,active,225.75,0.26661796932067205,225.75,84.2646092037984
CUST1570,1064.96,1,1113,active,1064.96,0.2469553450608931,1064.96,368.19658998646815
CUST1571,1151.19,1,50,active,1151.19,0.8795180722891566,1151.19,1417.4893734939758
CUST1572,345.45,1,695,active,345.45,0.3443396226415094,345.45,166.5329716981132
CUST1573,114.21,1,967,active,114.21,0.27402402402402404,114.21,43.8147972972973
CUST1574,441.28,1,1259,active,441.28,0.22475369458128078,441.28,138.8510344827586
CUST1575,1829.12,1,1404,active,1829.12,0.20633126059920862,1829.12,528.3664895421142
CUST1576,1662.5099999999998,1,624,active,1662.5099999999998,0.3690596562184024,1662.5099999999998,858.9915166835186
CUST1577,559.72,1,90,active,559.72,0.8021978021978021,559.72,628.6086153846153
CUST1578,958.83,1,218,active,958.83,0.6260720411663808,958.83,840.4153173241854
CUST1579,429.24,1,340,active,429.24,0.5177304964539007,429.24,311.12289361702125
CUST1580,294.32,1,896,active,294.32,0.2894528152260111,294.32,119.2684536082474
CUST1581,1276.55,1,302,active,1276.55,0.5472263868065967,1276.55,977.9865817091454
CUST1582,1366.7,1,329,active,1366.7,0.5259365994236311,1366.7,1006.3165706051873
CUST1583,688.9499999999999,1,881,cancelled,688.9499999999999,0.2929373996789727,688.9499999999999,282.54691011235946
CUST1584,1237.04,1,1165,active,1237.04,0.238562091503268,1237.04,413.15518954248364
CUST1585,215.39999999999998,1,909,cancelled,215.39999999999998,0.28649921507064363,215.39999999999998,86.39670329670328
CUST1586,1977.3600000000001,1,553,active,1977.3600000000001,0.3976034858387799,1977.3600000000001,1100.687320261438
CUST1587,1243.6899999999998,1,148,active,1243.6899999999998,0.7115009746588693,1243.6899999999998,1238.8413060428845
CUST1588,1505.14,1,785,paused,1505.14,0.3173913043478261,1505.14,668.8056869565218
CUST1589,978.5,1,1493,paused,978.5,0.19644779332615717,978.5,269.1138320775027
CUST1590,360.78,1,1471,active,360.78,0.19880174291938996,360.78,100.41316993464051
CUST1591,1103.92,1,432,cancelled,1103.92,0.45796737766624845,1103.92,707.783086574655
CUST1592,739.41,1,682,active,739.41,0.34861509073543456,739.41,360.8772779369627
CUST1593,1708.08,1,202,active,1708.08,0.6437389770723104,1708.08,1539.3807407407407
CUST1594,838.26,1,1076,active,838.26,0.2532963219986121,838.26,297.25944482997915
CUST1595,175.82999999999998,1,623,paused,175.82999999999998,0.3694331983805668,175.82999999999998,90.94041497975707
CUST1596,1568.22,1,408,cancelled,1568.22,0.4721862871927555,1568.22,1036.6887710219921
CUST1597,1395.2,1,2,active,1395.2,0.9945504087193461,1395.2,1942.635422343324
CUST1598,1837.6499999999999,1,908,cancelled,1837.6499999999999,0.2867242733699921,1837.6499999999999,737.6584053417123
CUST1599,300.88,1,684,active,300.88,0.34795042897998096,300.88,146.56785510009533
CUST1600,1064.07,1,638,active,1064.07,0.3639082751744766,1064.07,542.1134297108674
CUST1601,1043.23,1,627,active,1043.23,0.3679435483870968,1043.23,537.3896471774194
CUST1602,1859.19,1,998,paused,1859.19,0.2677916360968452,1859.19,697.0257446808511
CUST1603,1347.84,1,950,active,1347.84,0.27756653992395436,1347.84,523.7613992395437
CUST1604,1181.37,1,1135,active,1181.37,0.24333333333333332,1181.37,402.4533799999999
CUST1605,506.16,1,540,active,506.16,0.40331491712707185,506.16,285.79862983425414
CUST1606,1835.04,1,459,active,1835.04,0.44296116504854366,1835.04,1137.9920388349512
CUST1607,39.36,1,237,cancelled,39.36,0.6063122923588039,39.36,33.410232558139526
CUST1608,1259.2,1,205,active,1259.2,0.6403508771929824,1259.2,1128.8617543859648
